time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-0.22974456727949488,-2.389059478492515,28.76329617848648,0.060498504966441935,6.165584531140208,0.0,0.47096375120328693,-0.836362953776498,6.700558751935501,0.051145619448835666,-0.12555376094514872,0.0,458.0415283216873,458.24888516917775,456.9890100265668,457.5801631175791
4.499999999999992,-0.19948214824866137,-2.438278008472983,29.16444269074467,0.06317423805607802,6.15805059503802,0.0,0.5384284724702912,-0.8040011918427032,6.6710462988695856,0.02639537334327748,-0.12558926938465648,0.0,437.8444186150014,437.8268597898692,440.34701562220675,438.2953904219683
4.559999999999991,-0.16381611374885055,-2.4848989226743137,29.573455210413545,0.06416505343935075,6.151464541080436,0.0,0.6511230251303864,-0.7499379540587974,6.960819471094487,-0.027084400746861238,-0.08918811752811984,0.0,531.5847480766296,534.0645731199187,532.7627828230356,529.0928981266845
4.6199999999999894,-0.12207348176000928,-2.5286712616278844,29.993477575611685,0.062121689363142885,6.146946666829015,0.0,0.7407066161953662,-0.7093325157513608,7.039309567526697,-0.05405898151888765,-0.05645780213896022,0.0,475.5218147337521,478.0186010940311,475.9559707089703,473.8859617482956
4.679999999999988,-0.0752640352019561,-2.5702258720916715,30.415347212794078,0.05889461722024247,6.14336020989915,0.0,0.8199081356869635,-0.6760721820574309,7.022986875604789,-0.053241423159120144,-0.06740219740534426,0.0,448.2995865821507,447.4066378703823,447.9315871942217,447.9962000371592
4.739999999999987,-0.023000697825318626,-2.609573090373194,30.84072731802851,0.055768907579496485,6.139061322062043,0.0,0.9225192817893512,-0.6358727049875427,7.1553827279417765,-0.04989667157444932,-0.08188197010711762,0.0,493.6861685724846,492.61288845841517,492.6051810367777,492.8510451098841
4.799999999999986,0.034604305461200344,-2.646916209051155,31.26780541270274,0.052557348293125195,6.134278483552402,0.0,0.9980720413111741,-0.6090949089372087,7.0808727933589815,-0.06200281994966817,-0.0756990981287971,0.0,431.3650601402399,431.8816920175003,431.2942854595379,430.26825147097173
4.859999999999984,0.09766847673986843,-2.6824072883956576,31.69604992311206,0.0485038139262981,6.129714710522492,0.0,1.1044170169381822,-0.574365022263002,7.193073559765286,-0.08199500792740344,-0.07680013490395474,0.0,488.43494777937525,488.3488171788857,489.1284156566542,487.6337814875953
4.919999999999983,0.16601147079401785,-2.7162673587414727,32.12332020949662,0.04358198993971385,6.124828900105559,0.0,1.1741165398531213,-0.5545722434236872,7.050013019408991,-0.08210123184965672,-0.0928227682189295,0.0,409.4423408182318,408.0077512256569,409.6403763556219,409.62484663743766
4.979999999999982,0.23918187665176177,-2.7488482717994627,32.5455924020733,0.03854246702098241,6.119419696062199,0.0,1.265358310973679,-0.5318566765387881,7.025693259552745,-0.08806774125491451,-0.08529096224240665,0.0,446.9392167477987,447.54605898370244,447.22801071766247,446.73589593527686
5.0399999999999805,0.31781358803678317,-2.7801726422252937,32.9657737863085,0.033141444483324456,6.114260152332541,0.0,1.3561344340244001,-0.512697527861381,6.980447242732002,-0.09422908434728983,-0.08743252152342267,0.0,440.6697842491497,440.4865064549309,440.60163093486375,440.08492072407
